"numOfPoints","duration","displacement","directionVector_x","directionVector_y","segmentStartPoint_x","segmentStartPoint_y","segmentEndPoint_x","segmentEndPoint_y"
"2","0.031192779541015625","0.0","0.0","0.0","1571.0","523.0","1571.0","523.0"
"2","0.031398773193359375","1.0","-1.0","0.0","1568.0","522.0","1567.0","522.0"
"2","0.030952930450439453","0.0","0.0","0.0","1567.0","522.0","1567.0","522.0"
"2","0.03197932243347168","0.0","0.0","0.0","1566.0","522.0","1566.0","522.0"
"2","0.031813859939575195","2.23606797749979","-2.0","-1.0","1566.0","521.0","1564.0","520.0"
"2","0.03157448768615723","0.0","0.0","0.0","1564.0","520.0","1564.0","520.0"
"2","0.031162738800048828","0.0","0.0","0.0","1564.0","520.0","1564.0","520.0"
"2","0.03114008903503418","0.0","0.0","0.0","1564.0","520.0","1564.0","520.0"
"2","0.03297924995422363","0.0","0.0","0.0","1564.0","520.0","1564.0","520.0"
"2","0.03098130226135254","0.0","0.0","0.0","1564.0","520.0","1564.0","520.0"
"2","0.030997037887573242","0.0","0.0","0.0","1564.0","520.0","1564.0","520.0"
"2","0.030982494354248047","0.0","0.0","0.0","1564.0","520.0","1564.0","520.0"
"2","0.03298020362854004","0.0","0.0","0.0","1564.0","520.0","1564.0","520.0"
"2","0.03297829627990723","0.0","0.0","0.0","1564.0","520.0","1564.0","520.0"
"2","0.031980037689208984","0.0","0.0","0.0","1564.0","520.0","1564.0","520.0"
"2","0.03098130226135254","0.0","0.0","0.0","1564.0","520.0","1564.0","520.0"
"2","0.03170490264892578","0.0","0.0","0.0","1564.0","520.0","1564.0","520.0"
"2","0.031095027923583984","0.0","0.0","0.0","1564.0","520.0","1564.0","520.0"
"2","0.03108954429626465","0.0","0.0","0.0","1564.0","520.0","1564.0","520.0"
"2","0.03168320655822754","0.0","0.0","0.0","1564.0","520.0","1564.0","520.0"
"2","0.034216880798339844","0.0","0.0","0.0","1564.0","520.0","1564.0","520.0"
"2","0.030968904495239258","0.0","0.0","0.0","1564.0","520.0","1564.0","520.0"
"2","0.032877445220947266","0.0","0.0","0.0","1564.0","520.0","1564.0","520.0"
