"numOfPoints","duration","displacement","directionVector_x","directionVector_y","segmentStartPoint_x","segmentStartPoint_y","segmentEndPoint_x","segmentEndPoint_y"
"2","0.030957698822021484","0.0","0.0","0.0","1576.0","505.0","1576.0","505.0"
"2","0.03098154067993164","0.0","0.0","0.0","1576.0","505.0","1576.0","505.0"
"2","0.0308687686920166","0.0","0.0","0.0","1576.0","505.0","1576.0","505.0"
"2","0.03158259391784668","0.0","0.0","0.0","1576.0","505.0","1576.0","505.0"
"2","0.03220367431640625","0.0","0.0","0.0","1576.0","505.0","1576.0","505.0"
"2","0.03126049041748047","0.0","0.0","0.0","1576.0","505.0","1576.0","505.0"
"2","0.03181958198547363","0.0","0.0","0.0","1576.0","505.0","1576.0","505.0"
"2","0.03154873847961426","0.0","0.0","0.0","1576.0","505.0","1576.0","505.0"
"2","0.03137326240539551","0.0","0.0","0.0","1576.0","505.0","1576.0","505.0"
"7","0.1873166561126709","281.1138559374119","272.0","71.0","1576.0","505.0","1848.0","576.0"
"2","0.030983448028564453","0.0","0.0","0.0","1848.0","576.0","1848.0","576.0"
"2","0.0309903621673584","0.0","0.0","0.0","1848.0","576.0","1848.0","576.0"
"2","0.03122711181640625","0.0","0.0","0.0","1848.0","576.0","1848.0","576.0"
"2","0.03228878974914551","9.055385138137417","-1.0","-9.0","1847.0","574.0","1846.0","565.0"
"2","0.03098130226135254","2.0","0.0","-2.0","1841.0","554.0","1841.0","552.0"
"2","0.03497910499572754","1.0","0.0","-1.0","1841.0","552.0","1841.0","551.0"
"3","0.06351780891418457","3.0","3.0","0.0","1841.0","551.0","1844.0","551.0"
"2","0.03146862983703613","5.0","4.0","3.0","1848.0","553.0","1852.0","556.0"
"2","0.03179574012756348","0.0","0.0","0.0","1852.0","556.0","1852.0","556.0"
"2","0.03098297119140625","0.0","0.0","0.0","1852.0","556.0","1852.0","556.0"
"2","0.03100132942199707","0.0","0.0","0.0","1852.0","556.0","1852.0","556.0"
"2","0.03129911422729492","0.0","0.0","0.0","1852.0","556.0","1852.0","556.0"
"2","0.03126025199890137","0.0","0.0","0.0","1852.0","556.0","1852.0","556.0"
"2","0.03136944770812988","0.0","0.0","0.0","1852.0","556.0","1852.0","556.0"
"2","0.03098320960998535","0.0","0.0","0.0","1852.0","556.0","1852.0","556.0"
"2","0.031424522399902344","0.0","0.0","0.0","1852.0","556.0","1852.0","556.0"
"2","0.03155350685119629","0.0","0.0","0.0","1852.0","556.0","1852.0","556.0"
"2","0.03155207633972168","0.0","0.0","0.0","1852.0","556.0","1852.0","556.0"
"2","0.0312650203704834","0.0","0.0","0.0","1852.0","556.0","1852.0","556.0"
"2","0.0319819450378418","0.0","0.0","0.0","1852.0","556.0","1852.0","556.0"
"2","0.05096769332885742","0.0","0.0","0.0","1852.0","556.0","1852.0","556.0"
"2","0.031977176666259766","0.0","0.0","0.0","1852.0","556.0","1852.0","556.0"
"2","0.045972347259521484","0.0","0.0","0.0","1852.0","556.0","1852.0","556.0"
